available_amount,monthly_expenses,savings_goal,actual_savings
5181.42,1534.25,838.61,834.4
4094.34,1501.08,1796.18,1000.45
3354.89,1305.03,1540.54,380.79
3503.32,1107.95,816.2,1805.64
9350.63,4439.44,756.89,1662.07
2485.71,833.02,555.74,396.33
9893.59,6103.13,1383.26,1538.08
3942.28,1068.87,1194.35,1364.95
1795.51,698.35,240.81,289.22
3238.21,2156.21,270.61,324.26
1525.73,730.8,416.92,584.26
8110.27,4014.78,2037.24,411.88
5612.98,4257.71,717.86,698.45
4032.88,3585.87,134.92,40.35
6958.45,4144.09,757.53,2296.32
6675.82,1704.65,1398.05,1497.22
9458.85,2573.11,5239.64,1450.63
9651.34,8473.4,372.46,213.3
7126.15,4813.46,1121.44,1144.93
8360.34,6075.7,955.61,686.87
8131.83,5473.0,1863.78,209.02
5421.73,1766.03,1079.5,3005.57
7340.12,3771.75,1239.35,2331.99
1704.33,1293.0,277.33,20.36
7822.19,6308.24,194.95,886.71
9656.5,3535.58,2910.1,1947.35
1764.77,1089.17,216.14,223.95
8525.04,2642.52,4639.15,1872.31
9396.82,8182.69,700.68,413.92
3035.7,1143.07,15.98,284.39
5723.3,4055.79,1119.87,75.56
9350.72,3382.9,3357.16,1176.07
9642.03,6086.42,1595.65,1558.63
2150.94,1422.82,137.55,277.85
4141.04,1780.23,282.01,607.85
7283.3,5631.33,830.48,476.4
2994.03,2454.38,189.93,21.37
3922.94,3132.66,544.74,713.82
1209.62,522.02,144.33,390.35
2381.7,1717.29,338.86,308.75
6060.97,3585.93,492.72,1418.72
6877.81,4228.75,1348.51,1423.24
6840.21,3654.02,123.23,850.8
8005.24,4964.71,952.8,314.34
4737.53,1397.37,461.44,611.05
3461.42,1682.92,862.12,92.18
1140.23,369.86,195.2,439.54
2859.67,1132.64,1065.97,1246.04
3811.49,1103.31,248.27,1408.93
2603.86,908.09,754.57,333.22
1181.3,882.85,141.75,165.23
2417.03,1413.68,17.74,422.35
6994.9,1514.75,157.77,3713.71
6666.27,5012.82,407.73,1435.12
9421.15,7882.0,749.97,456.09
8183.51,6680.21,1157.7,200.36
6109.81,4741.89,99.35,594.15
2238.01,2002.01,132.75,73.26
6076.65,3709.68,1311.71,570.93
1554.36,1358.21,105.05,75.03
4877.96,4215.49,273.55,324.5
4512.33,1891.87,2026.82,184.75
4850.32,3901.62,380.83,346.29
3518.43,2655.47,578.74,405.14
7172.47,5329.57,387.04,1291.76
8568.5,7089.55,953.99,540.75
7916.65,3712.38,3351.8,1673.15
6649.77,3192.14,2517.39,876.24
5845.1,3787.84,500.44,59.99
1279.76,916.9,245.63,39.84
7506.41,6123.85,105.36,890.24
5904.85,4801.18,598.37,549.22
3436.67,2422.64,277.56,149.83
3950.58,3436.31,270.99,225.42
9420.46,3062.03,2097.01,1804.43
6619.26,5727.23,6.45,16.45
5283.21,1294.04,738.08,1236.42
6588.3,3880.08,91.83,1421.27
4723.68,1242.98,1189.76,1645.45
5231.64,3126.43,1414.82,1525.87
3612.78,1709.12,1123.92,562.39
4958.68,1275.01,2324.87,1517.12
7170.33,4687.11,1603.56,859.51
1359.48,967.73,116.57,108.15
8155.25,2625.42,2238.59,890.84
3546.82,2433.49,452.86,386.35
7143.04,2323.87,436.46,2098.15
6784.53,2009.42,2284.95,3268.78
6873.65,2083.78,2759.66,2304.95
6473.16,4009.18,1204.33,1887.71
9631.92,7177.26,1464.87,985.86
5575.1,3444.44,202.65,1260.87
7590.87,5818.75,1079.45,511.14
7349.04,4512.56,472.31,753.19
3126.41,2370.21,530.45,556.17
3549.75,3136.44,80.99,153.75
4816.15,2281.28,997.71,413.52
3499.28,1067.14,948.08,1936.25
4300.69,1267.75,652.33,1242.89
4518.65,2793.58,499.18,572.81
6434.78,3751.3,398.44,261.12
2979.01,979.99,911.71,1000.61
8238.63,6734.86,1098.39,1048.33
4937.83,4294.55,162.93,380.86
7356.2,2775.13,1861.97,2018.98
1732.98,597.56,782.88,387.5
5229.69,1829.06,1231.03,1695.76
1253.98,590.87,440.97,194.95
7083.19,5647.14,512.83,604.04
4093.39,2526.33,551.91,790.31
9543.28,2359.93,903.61,3379.68
3917.12,2080.32,183.65,1062.36
6074.25,1598.94,2189.31,572.24
3316.49,1606.34,1131.89,116.65
6581.01,3175.1,368.95,2331.17
5203.38,3402.21,1311.38,1344.02
4335.65,2534.7,517.06,821.32
2833.2,2301.49,180.89,191.13
2003.69,423.57,1130.68,752.34
2078.91,1542.14,384.89,265.57
9991.36,2156.74,3289.65,4527.29
4710.8,1945.57,612.25,736.48
1017.37,829.93,25.78,62.65
9576.36,6543.43,658.95,1042.19
1179.82,378.01,500.73,333.75
4767.28,2591.25,565.05,166.49
7457.3,5259.88,1220.99,841.32
9231.39,7903.37,207.39,1059.59
7415.98,4776.07,1010.56,1172.73
5172.63,1123.87,1140.47,2656.37
9769.98,5371.45,1772.12,1708.84
1353.87,415.74,427.75,129.96
9882.03,2306.92,6005.16,3016.6
8644.52,5350.59,2371.35,208.14
9360.37,6962.67,1334.78,344.21
3292.95,741.71,313.79,1094.91
2282.12,1708.2,421.96,190.42
6969.84,4840.35,1520.6,471.74
5642.73,4098.83,1095.19,316.53
5708.51,2119.63,1375.31,1585.84
9321.57,4432.56,667.67,3358.83
6580.73,1867.78,2844.37,1789.44
3799.57,1395.29,747.28,2009.22
4600.6,1895.23,745.75,2173.38
2201.46,932.55,396.69,550.33
2730.83,880.77,827.45,409.04
2290.15,760.56,408.12,465.31
8292.62,6891.41,773.38,490.92
7343.86,5498.54,956.21,252.71
5773.11,2546.72,1313.43,1699.04
4369.31,3772.25,25.78,127.47
7016.45,2576.76,3326.36,2820.77
8316.15,4031.46,1411.19,2955.57
8931.1,6872.19,740.31,650.62
5923.15,3020.93,1058.81,317.07
8378.97,3051.94,1555.61,2975.06
5601.75,2565.46,1638.6,1886.84
5270.77,2901.58,26.38,529.68
8788.89,5576.12,2245.1,1602.43
4477.37,2166.71,189.36,1212.46
4563.21,2290.34,1817.78,220.49
3744.2,1440.62,1157.47,277.79
5668.32,3257.83,127.75,649.16
5903.65,2087.65,1717.01,1133.39
6944.15,5605.79,354.73,778.74
4874.52,3525.04,1028.89,643.47
2960.54,1442.36,917.55,380.43
8801.58,6364.06,988.68,824.53
4114.01,842.95,1124.66,1586.31
9306.49,4105.49,4143.61,2261.28
2866.18,1456.62,752.57,272.43
6040.52,3194.58,1170.09,659.25
5829.54,4221.24,512.01,387.26
8457.83,7391.85,276.8,177.27
2249.66,1048.34,677.95,665.33
9189.43,4093.16,2396.82,48.86
5782.85,3627.93,1462.22,825.49
6274.98,2490.4,1676.0,1803.4
5591.5,1671.55,1826.17,2199.71
1324.22,1156.15,64.18,89.39
5473.82,4196.62,779.22,863.29
3371.95,2936.8,144.47,296.55
4084.19,1439.61,1802.42,1583.9
6841.91,1453.68,1409.76,2594.5
5479.27,2772.97,1499.56,1501.79
1838.96,1569.6,192.42,28.53
1657.37,491.95,717.03,315.11
2670.92,753.28,525.6,759.63
2717.97,674.78,1154.55,1209.49
6474.71,4762.23,283.57,255.47
2600.33,1950.63,30.23,396.08
8935.47,6136.56,1772.01,538.91
2887.85,685.3,1423.74,309.61
1820.18,1285.6,9.81,286.16
8881.71,4565.56,3272.67,2701.92
3657.95,1135.89,899.67,938.81
4828.8,1963.33,2075.22,1178.2
9631.24,5304.91,2727.92,1022.38
9499.32,4091.89,3896.18,3984.41
7434.25,6533.4,600.6,319.7
1620.45,862.6,590.52,547.22
6340.06,2919.63,1721.44,396.33
9901.7,6646.18,591.88,1845.5
9522.25,6240.7,1022.69,1977.3
1954.02,394.14,938.27,641.43
4563.71,2888.51,210.36,220.57
3839.83,1423.19,1797.68,835.16
2167.55,1002.85,191.27,687.47
7253.18,5036.93,1553.1,652.19
3464.64,2044.73,549.48,282.03
4103.79,1879.78,1495.64,804.7
1813.23,575.13,949.17,783.31
5481.71,3035.98,825.97,248.85
2423.51,1026.49,778.54,321.75
4888.81,4101.96,142.72,384.34
2290.08,1314.6,624.92,193.46
9584.65,7726.9,1218.57,765.47
2304.84,1090.48,286.83,1080.31
5696.98,4439.12,24.29,1176.4
2772.82,664.3,727.36,1069.88
1687.26,689.55,135.69,385.75
2820.78,718.52,1376.65,1500.1
1492.97,331.67,242.57,430.24
2254.58,1901.07,266.88,164.65
5441.36,3818.79,1261.46,47.6
6866.34,4377.82,1809.32,1823.54
1786.06,1022.96,366.05,207.52
4969.17,2974.98,426.64,1396.49
6231.22,4032.12,1420.2,438.29
3108.03,2419.93,386.21,212.03
4348.71,2686.73,1299.23,470.31
1646.51,1192.09,137.15,88.65
2981.18,1182.59,84.56,673.81
5200.78,4596.1,482.96,405.5
9913.98,2204.16,5170.29,624.78
9966.39,4690.22,934.89,1763.63
9816.6,8024.43,1040.36,916.05
4807.78,1569.1,1.79,1284.28
1726.12,516.0,540.01,398.89
3912.16,1783.17,617.98,1113.07
3139.43,1568.89,479.12,348.09
1127.14,961.87,32.33,18.66
1857.1,1458.35,87.68,304.62
5078.73,2665.63,877.73,1279.1
4056.96,3574.52,95.77,39.38
2623.18,1704.01,342.99,151.75
7444.9,6041.99,647.97,523.8
4214.04,1568.63,1504.94,1081.43
8666.81,4699.79,2149.0,386.76
3168.79,699.68,478.0,1704.94
5845.54,1205.44,145.47,643.67
2657.25,1843.65,541.98,80.83
5457.71,1543.47,2731.55,1097.12
2372.2,1384.1,773.79,314.63
2454.21,1686.54,589.39,467.15
6510.01,1448.9,2566.24,2740.22
3374.07,1734.68,1172.85,987.7
2551.31,1732.1,293.61,289.43
9367.91,7708.03,1045.51,666.75
1387.03,567.93,626.01,330.58
6086.33,5367.85,457.69,237.78
5934.37,4695.15,412.18,252.92
3255.48,2133.79,338.98,49.23
5074.95,2407.29,622.19,1876.53
1789.64,1248.77,158.83,92.23
7491.43,5778.41,1124.54,684.27
2995.27,1234.98,987.88,687.78
2740.47,2452.67,57.53,113.72
3833.91,3205.27,357.83,176.1
9121.33,4924.16,1273.91,2106.38
8168.2,5766.59,1071.64,1674.64
9522.03,5397.15,1222.18,2280.85
6867.66,5031.6,766.19,1006.05
6966.29,5425.96,899.31,180.02
5320.28,1150.54,2438.9,3070.34
9146.68,2335.99,4103.75,3104.45
5597.89,2438.04,988.5,1950.2
4195.54,3534.03,365.42,220.82
6763.38,3238.25,673.19,3219.1
5915.26,4857.95,403.83,509.34
2116.18,1108.25,470.18,211.78
4534.53,1823.77,1488.71,368.1
3819.93,3172.27,472.53,50.4
8621.5,5107.98,856.65,1827.58
4409.58,1994.63,1633.06,795.04
8394.0,1939.73,1606.46,3923.19
4981.51,1383.13,1588.78,2282.3
7781.51,2315.13,3621.36,1689.82
2217.54,1009.83,698.68,153.65
9321.85,5827.4,2412.21,2552.7
5325.04,2211.56,2029.69,975.36
3338.18,820.76,556.55,1491.35
3173.41,1222.92,1549.36,470.74
3385.7,1645.71,1304.29,219.34
4300.52,3847.2,156.01,200.79
7457.68,3543.07,147.85,1448.56
9546.43,2505.33,1709.56,3211.1
7021.34,4260.41,1846.85,583.18
5924.5,4998.78,704.19,275.06
5037.38,3781.5,835.59,972.15
8453.75,6639.18,575.94,1359.78
8646.91,7347.82,58.76,476.1
3637.34,2348.2,533.79,127.7
9580.78,8588.65,298.74,304.99
4556.04,1017.35,348.13,1656.15
8200.7,6432.53,149.73,1092.56
9701.38,7760.21,237.66,690.43
7332.92,6172.05,191.15,559.28
2453.96,1312.18,688.53,344.0
6275.23,4715.39,476.32,364.98
2068.99,696.33,479.81,893.8
8102.28,5041.17,1465.37,2930.25
3531.84,1593.04,1489.2,1490.08
7256.93,4479.86,1680.62,1012.2
9190.81,6184.42,1553.01,1578.49
2629.09,1164.55,871.5,167.25
4535.72,1593.7,1692.94,949.07
6824.07,2901.47,2166.06,974.86
4776.93,3175.56,635.94,844.11
2573.37,1733.97,380.65,224.61
1261.64,907.02,130.92,122.83
4659.38,1344.58,1047.37,1413.72
6842.88,5289.29,336.53,162.14
6165.86,4203.29,557.7,683.55
2406.17,532.61,642.3,325.25
5056.24,2199.05,1324.32,991.06
4325.24,2278.09,818.65,1221.37
3467.82,1568.95,163.98,524.05
7563.44,2134.34,1476.6,2452.09
3786.87,1307.01,746.33,725.09
5861.28,1273.03,2594.84,446.94
9309.01,2468.32,1821.77,2723.63
5853.48,2261.85,22.86,864.08
6553.21,5072.05,99.93,259.3
1659.21,943.51,284.56,96.98
2603.21,1294.18,197.4,559.53
1908.56,1266.36,254.12,482.22
7883.32,4564.89,1524.37,2629.1
8523.29,2489.31,4505.88,1545.11
2678.1,952.96,904.77,313.47
2973.45,1057.85,47.57,1011.17
3908.87,2423.37,452.46,686.71
6319.7,3306.07,1912.95,1322.22
6596.17,3108.84,726.93,2470.24
7180.79,4234.13,2180.46,1885.61
9146.73,8040.72,468.07,420.59
3655.36,1535.02,156.82,767.89
6928.83,3908.81,583.88,831.97
6037.51,3237.67,2029.99,565.91
3752.54,2632.97,888.01,883.11
9166.74,6519.41,1827.75,1195.9
1859.35,1320.79,138.16,196.59
7408.01,2526.6,3002.33,1946.12
7550.86,3883.9,651.92,1829.77
9237.94,7093.1,659.79,728.11
5667.23,2647.0,1684.49,634.06
3894.6,3462.22,335.15,44.73
8449.67,3847.56,1616.99,1262.96
7937.29,4352.55,1421.96,800.64
5502.84,2928.44,453.44,1266.76
7910.72,3983.56,1266.82,1675.03
3410.88,2701.22,35.78,560.12
6305.56,1946.48,2994.11,2598.14
8786.65,5248.84,66.04,857.39
3861.86,2444.64,774.96,781.78
5351.95,4259.38,238.81,708.93
9559.4,5988.39,1360.15,1592.5
8183.91,7136.48,235.93,456.77
8983.35,7281.16,544.8,574.36
4467.22,1983.97,1086.23,489.09
9968.55,7994.12,1012.32,246.91
2373.09,2066.81,230.4,69.1
5668.94,2154.41,934.02,608.25
5313.46,3332.32,926.95,335.84
8185.89,3251.95,3559.23,992.41
9177.56,6008.52,735.8,689.76
7580.25,2012.94,3852.81,227.27
6641.35,4741.47,1455.39,484.25
4846.86,2393.74,1663.21,656.93
5592.93,3417.93,991.56,574.5
5583.7,1217.83,2522.13,2773.15
1183.32,812.71,142.63,95.8
5527.41,3024.57,1195.87,1437.93
8703.74,5550.16,2458.46,468.57
7383.47,3108.2,858.89,2245.35
8161.38,2465.34,3611.5,3545.8
4514.36,2278.85,905.35,199.22
5760.76,4958.78,113.48,405.53
1301.35,467.78,429.15,282.91
4446.98,2993.21,921.61,876.62
5269.74,1237.81,1834.55,2065.82
3296.88,2316.62,656.72,615.31
1281.17,470.07,237.4,517.68
7213.67,3722.7,2551.95,1150.84
4915.79,2248.62,1383.35,955.98
4741.1,1322.71,2196.41,352.08
3249.88,1436.15,396.1,669.84
5840.47,2599.52,1156.7,2224.89
4942.24,2794.71,1562.75,1476.91
5265.86,4637.36,25.59,253.08
6227.84,3294.6,947.98,2366.8
1056.92,887.92,105.5,79.93
9169.26,4796.35,2602.11,966.51
1639.79,451.4,809.65,232.03
5058.32,1826.6,1911.61,2227.76
2866.36,1390.93,1117.89,131.53
5714.04,2444.23,1303.37,2070.16
3522.07,2839.07,341.11,323.09
8740.06,5899.99,1926.03,689.58
4567.24,2762.34,1013.19,1692.83
6748.8,3670.41,251.34,1282.38
3239.92,1548.97,496.46,524.66
1174.66,738.31,192.9,158.25
4637.39,1331.97,1995.72,1693.38
5828.38,1828.79,1739.24,2893.47
5135.92,2116.93,1877.93,511.95
9658.13,3088.95,4401.92,2540.53
7361.55,4961.46,509.07,1087.05
9961.03,2164.91,3842.54,1413.41
3655.54,1140.98,1120.71,1197.57
8101.48,6739.02,247.77,390.53
6000.03,5389.7,239.19,127.42
6505.84,3521.7,1309.61,2091.03
9872.68,5397.98,2925.88,2761.92
6885.88,5105.05,656.76,669.56
9089.35,2048.13,455.8,1622.08
7531.75,3757.7,1471.26,1411.93
2146.48,579.29,1050.58,103.35
7294.81,3506.24,1731.39,2661.2
5358.84,4762.27,152.18,113.0
9269.18,6743.73,1860.69,832.86
8261.51,7348.88,113.64,377.33
1937.21,1399.12,140.71,447.44
2205.24,1379.77,288.67,414.13
1626.5,1184.02,261.23,231.62
5439.2,3597.29,1231.5,1326.02
1726.95,906.38,38.44,276.78
7513.11,3041.17,2833.54,2127.69
5971.23,3368.52,1500.26,833.26
8522.97,3246.78,3776.28,1888.99
3518.16,1902.18,1164.08,717.18
5672.27,1714.7,2461.69,1244.0
2057.32,1225.7,126.54,345.98
8961.49,3330.97,1413.81,2228.32
2575.04,1044.25,1146.65,676.09
1921.26,1055.39,414.35,221.05
2845.46,892.81,841.61,414.15
8256.08,7213.06,764.09,231.09
1952.33,1001.27,665.13,105.64
6529.85,2916.2,2103.13,1350.02
7715.63,1700.82,4245.27,1852.46
7759.73,6132.34,148.2,339.75
2710.55,1729.56,594.52,223.23
1554.62,764.07,610.71,249.53
5039.26,1873.96,124.02,1493.44
2822.37,2036.61,140.21,160.93
7293.44,6285.72,640.08,383.32
4210.24,1964.36,934.37,1004.28
5044.19,1485.08,246.63,1253.49
2021.36,558.78,313.53,809.47
6107.95,1248.79,1259.73,3550.56
2669.72,1924.25,191.47,88.89
7110.87,6307.18,564.3,612.45
1640.52,1468.22,91.25,43.08
9783.05,7326.9,1444.05,1009.68
7160.74,2245.1,53.36,631.45
2635.57,2330.89,104.2,75.71
1126.85,483.95,163.46,360.38
4010.17,1738.54,1548.2,1202.94
2375.32,1617.92,577.97,297.82
2965.7,694.97,769.04,388.5
8854.75,6889.34,1529.97,872.94
6428.84,5773.79,7.52,560.49
2588.12,1921.8,173.63,224.24
6009.93,4490.46,941.99,592.82
3302.03,1562.58,501.1,1095.84
9785.81,2408.73,5435.21,1286.74
1294.82,977.41,55.47,229.74
7590.87,4691.24,1845.71,966.68
7956.97,6656.3,209.88,89.56
1604.46,451.13,181.86,473.63
2546.82,1053.33,532.58,822.75
4458.76,2017.41,1845.55,1205.81
8813.39,5978.09,1327.96,2289.99
5833.0,4383.04,736.62,966.88
6897.76,6019.78,6.84,475.19
8047.12,3273.45,216.21,2158.11
8453.11,4611.55,205.7,859.33
5286.56,1164.48,2702.9,2384.89
5579.14,2103.85,658.5,1978.71
7462.05,3445.99,1056.51,929.4
3370.08,2074.84,632.03,84.32
8690.41,4602.37,1909.78,2188.6
1187.08,540.28,212.43,258.5
2761.94,1758.96,3.45,653.67
8201.8,6397.66,648.92,1342.59
4062.32,1499.72,1514.77,778.91
2348.5,1033.37,247.5,334.03
2680.79,1858.99,465.71,230.66
5776.81,4301.17,17.89,778.15
8615.63,6701.05,1390.77,665.71
1635.86,566.88,812.46,212.14
1274.33,735.91,1.06,116.31
5186.51,4304.85,322.91,151.38
9605.69,4556.6,1671.54,3814.44
3511.09,1758.77,1180.2,1421.04
9632.53,8566.95,460.95,288.64
8989.13,2509.2,3169.29,3674.33
3548.22,2462.18,175.94,186.9
8352.53,6641.34,105.5,742.22
7172.81,2191.69,2758.87,2650.12
5606.4,3925.14,834.82,1034.12
4806.25,2541.62,1507.93,985.43
8339.52,6646.8,1143.85,400.44
8137.71,6796.75,676.95,914.71
7812.43,6333.84,636.81,231.45
9984.3,2446.85,5511.44,3819.49
5306.61,3872.76,919.12,1257.0
8262.31,6982.22,903.66,327.22
8762.31,5563.57,2548.34,1628.04
2904.42,1802.52,355.7,482.38
1378.6,319.15,607.64,562.4
4642.74,3710.58,513.11,454.63
8710.63,2025.07,931.39,3674.8
3601.93,1510.85,1064.86,828.29
7300.09,6191.24,379.75,513.23
1066.13,922.02,51.96,87.7
4198.28,3754.65,63.93,385.57
6539.65,3488.78,1817.68,1613.09
2167.81,702.81,817.99,414.41
9069.46,4911.67,1770.52,1530.11
2406.47,653.64,219.76,819.38
9188.14,7449.52,774.54,623.53
2947.5,1746.03,96.25,161.3
9948.51,4806.66,1396.0,1654.87
6442.74,1647.22,1428.52,1642.93
1759.1,850.82,641.92,171.9
1587.5,1280.05,102.21,78.94
1674.3,1159.26,246.59,20.63
6309.03,1625.96,3277.33,1473.89
8286.21,2584.76,1941.96,2253.48
4626.66,2195.89,1718.47,674.37
5003.52,1355.77,398.22,1216.5
6303.59,5382.19,268.93,794.35
5797.37,3806.58,150.87,988.92
7192.56,1915.92,2367.85,2188.32
5246.07,3943.16,997.8,582.46
7424.75,3399.67,2115.42,1410.64
9975.8,3705.11,3140.74,2109.6
4152.68,2487.41,370.57,475.52
1109.94,232.38,653.68,187.68
2130.63,1120.24,381.15,614.36
5981.63,4729.45,267.47,246.86
4098.32,3482.1,486.91,319.57
9459.84,4160.33,1793.88,281.18
6647.01,4318.6,692.0,663.73
5683.2,2039.0,101.92,1672.95
8182.36,4845.17,476.0,1776.52
3327.31,1257.12,1340.14,302.58
8377.65,5026.17,1294.19,1081.74
1027.55,329.03,533.6,402.16
6577.1,5648.82,62.3,137.24
9412.81,7726.44,830.97,320.28
8090.74,3526.29,2629.06,1082.25
8682.71,6457.02,1106.05,1084.36
4572.59,1220.21,1421.08,1456.03
8418.15,6046.36,1097.28,1073.65
5957.48,2369.42,1979.32,571.23
6566.86,1936.89,3197.51,458.4
1530.24,1032.5,133.93,374.08
2813.97,1488.21,487.51,321.08
5958.68,3402.99,1300.15,237.01
1529.21,863.04,167.46,180.79
7673.02,1853.91,832.29,3142.21
8560.51,2019.99,5055.4,4190.53
9283.26,5763.21,548.36,2259.3
1915.92,1219.87,129.59,134.99
9457.48,2203.8,3590.2,3971.62
1608.58,747.84,53.28,90.39
5266.51,3312.61,53.22,192.49
8562.26,5648.32,149.23,1345.06
1632.8,1273.25,35.46,148.1
1164.08,575.65,202.04,400.9
1224.53,714.86,338.12,80.33
5601.43,3388.82,605.32,1602.4
8304.37,3474.81,1651.83,2794.65
2146.84,510.26,785.89,982.49
2121.49,430.57,408.72,259.45
6116.92,4803.54,454.47,722.97
3108.66,1057.45,633.93,1404.86
7571.92,4854.95,743.11,757.13
9546.72,5765.58,1174.85,3005.04
7894.3,3787.24,36.53,706.26
8894.58,6968.42,1365.67,315.2
5676.27,3910.28,1380.79,333.64
8490.87,1833.34,4593.68,647.39
2646.13,1967.89,3.12,468.51
1615.13,896.23,431.85,82.79
6903.58,3057.69,1763.26,946.07
1467.57,1040.24,32.19,69.31
9032.33,6144.21,2155.37,1901.25
7223.99,3015.38,2613.44,2138.18
9569.81,8499.21,124.44,249.98
3824.98,2501.9,1020.4,327.6
5375.42,3354.51,204.03,1306.74
7675.21,1910.49,2096.88,2093.73
3185.01,1259.75,244.86,513.55
5876.64,3014.02,343.95,2153.95
6935.21,4448.5,1925.31,184.54
9809.28,5482.74,1980.25,582.7
7702.33,5654.46,424.61,369.6
2063.18,791.84,789.65,262.27
5278.0,3649.79,1140.07,373.22
6298.94,4860.37,1056.03,481.62
2319.61,1706.15,457.88,379.5
4887.69,3614.9,922.09,546.54
3556.05,2922.91,323.63,70.33
2069.45,535.83,420.17,584.53
5608.38,3858.75,1295.52,294.38
2490.7,2187.02,29.76,62.55
6314.84,3798.72,339.78,1697.14
2527.27,889.91,568.27,791.9
7512.35,6754.57,171.97,569.07
2757.17,888.57,920.45,609.91
9066.57,3942.96,3710.73,397.75
1235.88,396.03,329.92,122.08
5697.98,2992.34,1198.86,1912.06
3880.94,1914.13,665.78,1132.22
3025.69,1645.58,781.22,711.29
5244.43,4455.6,63.54,525.41
8578.18,4587.84,155.11,1946.85
9237.49,5175.2,2084.24,1478.56
3729.24,3060.5,286.15,250.77
2388.19,1844.71,177.11,60.63
7481.26,2751.65,1263.73,2881.82
6237.99,1304.04,204.49,1141.78
2809.15,1799.68,549.6,26.92
7842.66,6206.64,551.62,542.93
5670.37,3328.48,834.22,990.99
6880.56,2393.22,3207.35,1872.47
4234.05,3044.07,702.14,977.12
4951.88,3311.21,288.03,879.6
2623.08,1562.1,557.79,654.22
7808.64,6280.77,161.66,1148.84
2413.1,1807.34,94.05,169.17
8004.72,5343.68,1520.3,1729.61
8182.07,5443.79,275.78,624.98
7719.41,5122.15,582.19,545.94
1174.81,666.84,364.95,238.54
3458.2,1814.67,970.75,626.99
5215.04,3633.42,1176.04,1164.95
6359.9,3989.86,1671.98,633.72
9273.0,5035.11,1059.74,1076.55
4380.45,1264.47,1576.38,976.59
8875.21,6135.88,829.9,201.35
2470.86,1611.49,479.26,74.36
4341.52,1908.42,678.27,930.9
1470.54,660.9,0.85,630.06
7682.4,2863.28,362.16,673.56
2355.87,2057.48,184.05,127.2
3313.18,2657.64,44.06,479.73
7977.1,4728.3,1557.92,686.45
5812.45,2796.7,2069.48,714.64
1125.75,805.79,189.7,194.05
1020.12,580.86,145.28,190.33
5595.95,4941.76,109.17,132.1
3744.6,893.41,2104.26,1062.8
2622.8,587.51,922.23,1023.75
6522.35,3900.54,850.34,1838.49
3055.93,1046.03,1514.75,615.33
6329.86,3943.59,410.47,438.52
4413.39,3296.79,395.08,534.97
2680.72,795.31,163.87,1429.88
2242.94,1140.37,110.15,616.4
3131.75,2136.06,317.5,499.08
1268.49,994.12,153.57,22.36
3773.14,2065.57,462.95,443.83
9117.59,3139.26,3298.12,1285.44
8482.26,5174.68,2130.58,1362.68
4348.03,2252.99,1470.85,1432.1
6182.5,4577.2,57.43,847.4
6106.25,3595.99,1553.81,1534.4
8458.64,3346.2,601.8,3289.63
3126.61,2276.41,474.93,641.45
3667.49,2062.68,477.16,278.92
3716.07,1205.06,1421.82,695.88
1367.83,812.7,94.96,235.85
3832.19,3310.34,269.27,162.06
8901.22,6176.22,273.62,1271.46
9207.89,3767.52,738.78,2340.22
1986.72,1385.96,295.32,232.0
5122.53,2037.87,831.06,695.68
4432.14,2570.12,1048.36,210.1
5404.23,3072.94,1277.85,541.81
5992.48,2236.23,1868.01,768.65
1182.33,524.38,384.53,177.1
8580.18,7374.9,765.53,383.15
9762.98,3665.21,4446.12,2171.64
6880.64,5234.24,106.05,290.76
6944.07,4632.8,1056.8,756.0
5751.82,3294.87,1471.76,1089.48
4008.46,1187.55,489.58,894.22
2340.8,803.36,324.24,589.75
6256.57,2035.16,901.57,2502.57
1404.47,857.79,250.31,351.49
8420.52,7421.58,292.63,436.62
4788.21,3897.92,474.41,453.07
4732.79,1030.22,1807.57,843.23
3944.54,1544.72,1261.56,1257.19
9724.18,3015.28,1354.22,1634.49
2574.25,2273.0,184.94,138.44
2361.77,861.87,796.79,1343.53
2489.78,848.82,171.51,986.58
6926.75,4395.8,405.3,1823.77
9927.06,5850.32,981.57,3361.93
3119.28,1117.0,1499.37,845.44
9150.56,6124.06,790.16,1726.26
3507.55,939.69,40.84,541.09
6831.1,1458.84,608.68,2855.51
1364.49,351.62,26.07,342.67
5460.89,2486.93,958.42,324.35
6891.13,6081.5,516.32,501.39
5826.88,3397.49,875.42,1824.77
3140.52,2287.27,572.7,278.34
8456.47,3594.4,184.87,1406.84
9731.23,6846.28,1084.1,1591.67
5132.76,4497.98,399.7,467.54
6723.27,3028.38,1994.42,387.97
8113.72,7297.01,557.21,215.76
3173.4,2052.83,245.48,641.3
8780.05,6356.88,970.92,504.83
3521.81,1326.02,1189.03,799.52
7982.48,5189.92,376.41,378.54
2008.89,1120.37,579.89,484.89
3595.48,3126.2,116.93,157.83
5802.58,4835.13,72.22,386.7
5724.3,2734.33,1831.54,940.84
8653.88,7466.64,669.62,317.07
9965.15,8165.13,1272.51,1078.73
1964.9,1205.01,542.3,409.32
3442.49,886.38,569.55,363.9
4218.38,1318.47,1487.92,1838.79
5310.27,1347.81,3167.19,278.44
5445.19,1500.67,769.36,2182.23
8705.76,7694.73,382.47,296.0
7935.03,2765.5,3764.11,758.24
1169.66,799.58,30.52,104.14
5095.2,3289.3,1341.05,545.12
6562.66,4211.93,918.02,857.92
5143.56,1772.95,2408.08,1695.72
2175.81,1317.54,426.64,206.18
